Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
327000,1.5431675,999.0,-0.99964017,-9.991000711917877,-9.991000711917877,1.0
328000,1.5140247,999.0,-0.9973556,-10.000000715255737,-10.000000715255737,1.0
329000,1.4908335,None,-0.99825156,None,None,1.0
330000,1.5140009,999.0,-0.99514174,-9.99466739098231,-9.99466739098231,1.0
331000,1.5220916,999.0,-0.9955194,-9.996000707149506,-9.996000707149506,1.0
332000,1.5290126,None,-0.9937115,None,None,1.0
333000,1.5216823,999.0,-0.9931141,-10.000000715255737,-10.000000715255737,1.0
334000,1.5320998,None,-0.9948809,None,None,1.0
335000,1.536789,999.0,-0.9967235,-9.993000715970993,-9.993000715970993,1.0
336000,1.5536115,999.0,-0.99814296,-9.991000711917877,-9.991000711917877,1.0
337000,1.5084524,999.0,-0.99702835,-10.000000715255737,-10.000000715255737,1.0
338000,1.5537882,None,-0.9981951,None,None,1.0
339000,1.5506885,999.0,-0.9993123,-9.99466739098231,-9.99466739098231,1.0
340000,1.467221,999.0,-1.0054579,-9.996000707149506,-9.996000707149506,1.0
341000,1.4285315,999.0,-1.0023242,None,None,1.0
342000,1.4616796,None,-1.0023156,-10.000000715255737,-10.000000715255737,1.0
343000,1.4785844,None,-1.003499,None,None,1.0
344000,1.5242761,999.0,-1.0040224,-9.993000715970993,-9.993000715970993,1.0
345000,1.5294241,999.0,-1.0041716,-9.991000711917877,-9.991000711917877,1.0
346000,1.5022242,999.0,-1.0052991,-10.000000715255737,-10.000000715255737,1.0
347000,1.4793497,None,-1.0060022,None,None,1.0
348000,1.538448,999.0,-1.002183,-9.99466739098231,-9.99466739098231,1.0
349000,1.5692633,999.0,-0.9980681,-9.996000707149506,-9.996000707149506,1.0
350000,1.6146417,None,-0.9990257,None,None,1.0
351000,1.6063337,999.0,-0.9974421,-10.000000715255737,-10.000000715255737,1.0
352000,1.5578573,None,-1.0052366,None,None,1.0
353000,1.5960714,999.0,-1.0116029,-10.993000775575638,-10.993000775575638,1.0
354000,1.4557352,999.0,-1.0007515,-9.991000711917877,-9.991000711917877,1.0
355000,1.4725555,999.0,-0.99864924,-10.000000715255737,-10.000000715255737,1.0
356000,1.5404602,None,-1.0066553,None,None,1.0
357000,1.4412912,999.0,-0.9962939,-9.99466739098231,-9.99466739098231,1.0
358000,1.4117979,999.0,-0.9977755,-9.996000707149506,-9.996000707149506,1.0
359000,1.42721,None,-0.99718106,None,None,1.0
360000,1.4267637,999.0,-1.0045421,-10.000000715255737,-10.000000715255737,1.0
361000,1.4547107,None,-1.0018746,None,None,1.0
362000,1.4892623,999.0,-1.0171967,-9.993000715970993,-9.993000715970993,1.0
363000,1.5168551,999.0,-1.0046966,-9.991000711917877,-9.991000711917877,1.0
364000,1.4438297,999.0,-1.012377,-10.000000715255737,-10.000000715255737,1.0
365000,1.4113759,None,-1.0119452,None,None,1.0
366000,1.4515369,999.0,-1.0119449,-10.328000744183859,-10.328000744183859,1.0
367000,1.4012201,999.0,-1.0132483,-9.996000707149506,-9.996000707149506,1.0
