Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
197000,2.0647728,499.0,-0.20108402,-0.998200036585331,-0.998200036585331,1.0
198000,2.0689967,499.0,-0.207409,-0.998200036585331,-0.998200036585331,1.0
199000,2.0719666,None,-0.19693914,None,None,1.0
200000,2.0682714,499.0,-0.1950936,-0.998200036585331,-0.998200036585331,1.0
201000,2.0606859,499.0,-0.19415623,-0.998200036585331,-0.998200036585331,1.0
202000,2.067982,None,-0.19497705,-0.998200036585331,-0.998200036585331,1.0
203000,2.0743814,499.0,-0.19281071,-0.998200036585331,-0.998200036585331,1.0
204000,2.0811615,376.75,-0.18981831,-0.998200012370944,-0.998200012370944,1.0
205000,2.088412,None,-0.19776699,None,None,1.0
206000,2.0864334,444.0,-0.20088041,-0.9982000291347504,-0.9982000291347504,1.0
207000,2.0829265,499.0,-0.1957655,-0.998200036585331,-0.998200036585331,1.0
208000,2.0871434,382.25,-0.20438232,-0.9982000291347504,-0.9982000291347504,1.0
209000,2.095362,499.0,-0.19632652,-0.998200036585331,-0.998200036585331,1.0
210000,2.08252,375.0,-0.20690662,-0.9982000089117459,-0.9982000089117459,1.0
211000,2.0776417,499.0,-0.19600396,-0.998200036585331,-0.998200036585331,1.0
212000,2.0776982,None,-0.24089536,None,None,1.0
213000,2.075505,499.0,-0.20475495,None,None,1.0
214000,2.0546603,499.0,-0.18348245,-0.998200036585331,-0.998200036585331,1.0
215000,2.0648048,499.0,-0.19113891,-0.998200036585331,-0.998200036585331,1.0
216000,2.081517,None,-0.18180656,None,None,1.0
217000,2.0723593,499.0,-0.18919337,-0.998200036585331,-0.998200036585331,1.0
218000,2.0506763,499.0,-0.18469734,-0.998200036585331,-0.998200036585331,1.0
219000,2.055693,None,-0.1932994,None,None,1.0
220000,2.05121,499.0,-0.18554944,-0.998200036585331,-0.998200036585331,1.0
221000,2.0595186,499.0,-0.18972744,-0.998200036585331,-0.998200036585331,1.0
222000,2.0411348,499.0,-0.19438103,-0.998200036585331,-0.998200036585331,1.0
223000,2.0567427,499.0,-0.19097221,-0.998200036585331,-0.998200036585331,1.0
224000,2.030676,499.0,-0.19631234,-0.998200036585331,-0.998200036585331,1.0
225000,2.05338,499.0,-0.19635144,-0.998200036585331,-0.998200036585331,1.0
226000,2.059822,None,-0.19331726,None,None,1.0
227000,2.0601425,499.0,-0.19500811,-0.998200036585331,-0.998200036585331,1.0
228000,2.0587335,499.0,-0.19314118,-0.998200036585331,-0.998200036585331,1.0
229000,2.0600834,None,-0.19573575,None,None,1.0
230000,2.0817313,None,-0.19156992,None,None,1.0
231000,2.0559974,499.0,-0.19407627,-0.998200036585331,-0.998200036585331,1.0
232000,2.081455,None,-0.19634256,None,None,1.0
233000,2.0930386,499.0,-0.19068158,-0.998200036585331,-0.998200036585331,1.0
234000,2.0824308,499.0,-0.1950736,-0.998200036585331,-0.998200036585331,1.0
235000,2.074949,499.0,-0.1989043,-0.998200036585331,-0.998200036585331,1.0
236000,2.0818691,499.0,-0.1922363,-0.998200036585331,-0.998200036585331,1.0
237000,2.0518706,499.0,-0.19861194,-0.998200036585331,-0.998200036585331,1.0
238000,2.0698109,399.4,-0.19994247,-0.9982000172138215,-0.9982000172138215,1.0
239000,2.0656993,None,-0.19588956,-0.998200036585331,-0.998200036585331,1.0
240000,2.0629237,499.0,-0.19631264,None,None,1.0
241000,2.051568,499.0,-0.19353452,-0.998200036585331,-0.998200036585331,1.0
242000,2.0545065,499.0,-0.19664669,-0.998200036585331,-0.998200036585331,1.0
243000,2.099315,None,-0.19654706,None,None,1.0
244000,2.0883732,438.5,-0.19464754,-0.9982000341018041,-0.9982000341018041,1.0
245000,2.0263817,272.0,-0.20043395,-0.9982000042994817,-0.9982000042994817,1.0
246000,2.031097,None,-0.19709273,None,None,1.0
247000,2.0455925,499.0,-0.19783324,-0.998200036585331,-0.998200036585331,1.0
248000,2.0615683,499.0,-0.20166883,-0.998200036585331,-0.998200036585331,1.0
249000,2.026415,499.0,-0.19889113,-0.998200036585331,-0.998200036585331,1.0
250000,2.0127792,499.0,-0.20021339,-0.998200036585331,-0.998200036585331,1.0
251000,1.9786628,499.0,-0.20099309,-0.998200036585331,-0.998200036585331,1.0
252000,2.0069184,499.0,-0.19935103,-0.998200036585331,-0.998200036585331,1.0
253000,2.0229998,None,-0.19578406,None,None,1.0
254000,2.0317554,499.0,-0.19767696,-0.998200036585331,-0.998200036585331,1.0
255000,2.028578,499.0,-0.19709027,-0.998200036585331,-0.998200036585331,1.0
256000,2.0311236,None,-0.1956823,None,None,1.0
257000,2.0430853,499.0,-0.19690138,-0.998200036585331,-0.998200036585331,1.0
258000,2.0416002,499.0,-0.19693604,-0.998200036585331,-0.998200036585331,1.0
259000,2.044624,499.0,-0.19559138,-0.998200036585331,-0.998200036585331,1.0
260000,2.0541527,499.0,-0.19989206,-0.998200036585331,-0.998200036585331,1.0
261000,2.0298884,499.0,-0.19773269,-0.998200036585331,-0.998200036585331,1.0
262000,2.0411232,499.0,-0.1973387,-0.998200036585331,-0.998200036585331,1.0
263000,2.0343428,260.5,-0.18439063,-0.3328000158071518,-0.3328000158071518,1.0
264000,2.02354,499.0,-0.1880733,-0.6157600224018097,-0.6157600224018097,1.0
265000,2.020093,499.0,-0.19783781,-0.998200036585331,-0.998200036585331,1.0
266000,2.0313854,None,-0.19801259,-0.998200036585331,-0.998200036585331,1.0
267000,2.0554574,499.0,-0.1998187,None,None,1.0
268000,2.0564067,499.0,-0.20052126,-0.998200036585331,-0.998200036585331,1.0
269000,2.0683224,499.0,-0.19944575,-0.998200036585331,-0.998200036585331,1.0
270000,2.0693083,None,-0.20037441,None,None,1.0
271000,2.0677328,499.0,-0.1970307,-0.998200036585331,-0.998200036585331,1.0
272000,2.058505,499.0,-0.19931543,-0.998200036585331,-0.998200036585331,1.0
273000,2.0791492,None,-0.19741745,None,None,1.0
274000,2.0611002,499.0,-0.1972479,-0.998200036585331,-0.998200036585331,1.0
275000,2.076908,499.0,-0.20116451,-0.998200036585331,-0.998200036585331,1.0
