Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
290000,0.24797687,-27.815447,46.285714285714285,-40.71142773401169,-40.71142773401169,1.0
291000,0.23408894,-28.700123,80.36363636363636,-76.12416521708171,-76.12416521708171,1.0
292000,0.2323403,-28.050142,55.94444444444444,-50.98444207509359,-50.98444207509359,1.0
293000,0.23931776,-28.7793,54.0,-48.63368315445749,-48.63368315445749,1.0
294000,0.2323716,-27.759172,52.72222222222222,-48.06444289949205,-48.06444289949205,1.0
295000,0.21781363,-27.593761,40.666666666666664,-34.062915007273354,-34.062915007273354,1.0
296000,0.23803817,-28.52387,50.55555555555556,-45.07315527765375,-45.07315527765375,1.0
297000,0.22245172,-27.522755,45.26086956521739,-37.70272528041493,-37.70272528041493,1.0
298000,0.2248406,-27.602684,50.10526315789474,-46.368998527526855,-46.368998527526855,1.0
299000,0.19919348,-26.800844,41.916666666666664,-35.22739024784254,-35.22739024784254,1.0
300000,0.2037147,-27.658392,57.529411764705884,-54.568821514354035,-54.568821514354035,1.0
301000,0.20879349,-26.659294,45.85,-39.39475849696568,-39.39475849696568,1.0
302000,0.19918425,-27.603975,49.142857142857146,-43.58285663241432,-43.58285663241432,1.0
303000,0.20556095,-27.831339,46.76190476190476,-41.14809497197469,-41.14809497197469,1.0
304000,0.1881594,-27.746847,46.2,-40.52449822425842,-40.52449822425842,1.0
305000,0.17954789,-27.827015,52.05,-48.1094714967828,-48.1094714967828,1.0
306000,0.21099289,-27.157534,48.45,-42.150949886866975,-42.150949886866975,1.0
307000,0.22910966,-28.009623,60.76470588235294,-43.40874865651131,-43.40874865651131,1.0
308000,0.20575343,-27.378632,41.64705882352941,-47.97444335619608,-47.97444335619608,1.0
309000,0.20315795,-28.87177,155.25,-177.41714368547713,-177.41714368547713,1.0
310000,0.21386966,-27.744324,71.35714285714286,-67.88071407590594,-67.88071407590594,1.0
311000,0.18411297,-27.52368,43.18181818181818,-36.986816514622085,-36.986816514622085,1.0
312000,0.18831483,-29.179026,92.6,-87.60817735845393,-87.60817735845393,1.0
313000,0.15659963,-28.341103,90.16666666666667,-91.74727054075761,-91.74727054075761,1.0
314000,0.18392652,-27.894506,59.5,-54.97823389838724,-54.97823389838724,1.0
