Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
255000,0.20296387,-16.081638,23.186046511627907,-24.493953616120095,-24.493953616120095,1.0
256000,0.23285134,-15.477914,21.21951219512195,-24.379525581995647,-24.379525581995647,1.0
257000,0.2526034,-15.043199,17.614035087719298,-17.131251288311823,-17.131251288311823,1.0
258000,0.23491223,-14.079574,14.59375,-13.11093845963478,-13.11093845963478,1.0
259000,0.24034926,-14.980098,18.92,-22.08659996986389,-22.08659996986389,1.0
260000,0.22814055,-14.493281,17.685185185185187,-17.73092649601124,-17.73092649601124,1.0
261000,0.20365287,-14.706119,16.842105263157894,-15.333158434483042,-15.333158434483042,1.0
262000,0.18370174,-16.04795,14.0,-13.453572750091553,-13.453572750091553,1.0
263000,0.20794787,-14.589799,36.97872340425532,-38.87847955330558,-38.87847955330558,1.0
264000,0.21744247,-14.705554,18.86,-20.934800891876222,-20.934800891876222,1.0
265000,0.21906321,-15.109594,15.193548387096774,-14.48774270088442,-14.48774270088442,1.0
266000,0.18707548,-16.5686,19.2,-19.811668316523235,-19.811668316523235,1.0
267000,0.24118051,-15.12488,36.254901960784316,-37.70260112762451,-37.70260112762451,1.0
268000,0.2378818,-14.708763,17.59259259259259,-18.80259355792293,-18.80259355792293,1.0
269000,0.23156556,-15.044461,19.183673469387756,-20.64244999204363,-20.64244999204363,1.0
270000,0.23197666,-14.906372,18.22641509433962,-18.698302781806802,-18.698302781806802,1.0
271000,0.24442253,-14.905725,17.660377358490567,-18.60037809048059,-18.60037809048059,1.0
272000,0.21981212,-15.120891,16.875,-18.04707412021916,-18.04707412021916,1.0
273000,0.20849869,-15.797373,62.85,-68.60579179462634,-68.60579179462634,1.0
274000,0.22663043,-14.540649,15.344262295081966,-14.4390175928835,-14.4390175928835,1.0
275000,0.24063413,-14.412876,16.666666666666668,-15.118246300178662,-15.118246300178662,1.0
276000,0.22810096,-14.548192,15.830508474576272,-15.72542457257287,-15.72542457257287,1.0
277000,0.22509709,-14.255961,17.555555555555557,-19.338333642041242,-19.338333642041242,1.0
278000,0.22545077,-14.75513,18.528301886792452,-18.982453886068093,-18.982453886068093,1.0
279000,0.21400207,-14.530019,16.833333333333332,-19.007963101069134,-19.007963101069134,1.0
280000,0.23605694,-14.388039,14.96875,-14.854531653225422,-14.854531653225422,1.0
