Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Environment/Episode Length,Is Training
1385000,0.13524115,3.9796448,-121.97494125366211,-121.97494125366211,999.0,1.0
1386000,0.21755528,114.96097,439.2923043370247,439.2923043370247,592.5,1.0
1387000,0.02390323,107.25911,-140.06296730041504,-140.06296730041504,504.0,1.0
1388000,1.2489525,28.677341,1018.5285034179688,1018.5285034179688,999.0,1.0
1389000,0.1838745,37.375706,648.4274581273397,648.4274581273397,339.0,1.0
1390000,0.13748093,-12.625381,-158.9301736354828,-158.9301736354828,999.0,1.0
1391000,1.6398354,20.248222,472.9797332286835,472.9797332286835,21.0,1.0
1392000,1.2825832,155.57,669.3458393414816,669.3458393414816,362.0,1.0
1393000,0.19049193,292.11264,469.01407182216644,469.01407182216644,518.5,1.0
1394000,0.91337705,205.9414,742.0868401527405,742.0868401527405,372.3333333333333,1.0
1395000,0.6249082,39.254593,-62.877657890319824,-62.877657890319824,999.0,1.0
1396000,0.9444942,125.365616,666.3495786984762,666.3495786984762,348.0,1.0
1397000,0.5048532,66.64401,456.9674894809723,456.9674894809723,502.0,1.0
1398000,0.06965201,-14.4935,-150.83407711982727,-150.83407711982727,999.0,1.0
1399000,0.23551951,-15.390198,-34.21474266052246,-34.21474266052246,999.0,1.0
1400000,0.87111074,-3.7341294,-7.551326751708984,-7.551326751708984,999.0,1.0
1401000,1.4455408,0.16021237,-163.96320009231567,-163.96320009231567,999.0,1.0
1402000,1.1338826,137.91321,-95.52837133407593,-95.52837133407593,999.0,1.0
1403000,1.1792381,181.0371,64.54977083206177,64.54977083206177,999.0,1.0
1404000,1.5651344,28.173409,942.5347878932953,942.5347878932953,810.0,1.0
1405000,0.32339874,60.677048,494.94374418258667,494.94374418258667,517.5,1.0
1406000,0.34883493,21.94868,408.93820452690125,408.93820452690125,507.0,1.0
1407000,1.2444317,-6.159753,-21.88174080848694,-21.88174080848694,999.0,1.0
1408000,1.1927818,80.0621,698.1058962345123,698.1058962345123,436.3333333333333,1.0
1409000,0.9247349,9.007476,500.82521748542786,500.82521748542786,566.0,1.0
1410000,0.5150329,8.456797,-230.4353322982788,-230.4353322982788,999.0,1.0
1411000,0.8125335,82.467224,559.3208804130554,559.3208804130554,534.5,1.0
1412000,0.7959834,24.671677,-73.52462816238403,-73.52462816238403,999.0,1.0
1413000,0.35268012,79.811195,420.706346988678,420.706346988678,613.5,1.0
1414000,0.4973379,56.457127,989.7786192893982,989.7786192893982,345.0,1.0
1415000,0.6379176,78.274086,727.1251230239868,727.1251230239868,377.0,1.0
1416000,0.080923885,9.960945,-128.80915522575378,-128.80915522575378,999.0,1.0
1417000,0.22496837,9.719016,599.3422231674194,599.3422231674194,523.5,1.0
1418000,0.9113123,97.49047,539.7381135225296,539.7381135225296,552.0,1.0
1419000,1.1490203,2.9066544,-145.61725425720215,-145.61725425720215,517.0,1.0
1420000,0.2698148,14.066227,1179.9300537109375,1179.9300537109375,999.0,1.0
1421000,0.9797431,24.71501,512.2417101860046,512.2417101860046,103.0,1.0
1422000,1.2720127,150.75226,729.3948554992676,729.3948554992676,413.0,1.0
1423000,1.1464313,120.69573,466.38484287261963,466.38484287261963,508.0,1.0
1424000,0.9558721,67.3159,822.5536593198776,822.5536593198776,290.5,1.0
1425000,1.084564,1.6467112,-89.69748997688293,-89.69748997688293,999.0,1.0
1426000,0.8879505,223.73401,1037.3879623413086,1037.3879623413086,109.0,1.0
1427000,0.049944222,102.75957,105.87514328956604,105.87514328956604,999.0,1.0
1428000,0.16351171,171.3914,677.8891016642252,677.8891016642252,385.6666666666667,1.0
1429000,0.8493756,91.61289,741.4553268551826,741.4553268551826,286.25,1.0
1430000,0.40659106,54.89525,518.4847005605698,518.4847005605698,516.5,1.0
1431000,0.17192267,33.19843,-89.64346504211426,-89.64346504211426,999.0,1.0
1432000,0.3657291,-9.116039,-247.10471630096436,-247.10471630096436,999.0,1.0
1433000,1.0373154,-5.0603957,-104.53624105453491,-104.53624105453491,999.0,1.0
1434000,0.60166115,-2.7630663,-45.602970600128174,-45.602970600128174,999.0,1.0
1435000,0.14871761,-12.628033,-170.3824452161789,-170.3824452161789,999.0,1.0
1436000,0.11821069,9.536591,554.8623478412628,554.8623478412628,524.5,1.0
1437000,0.8148196,23.615114,679.316207408905,679.316207408905,352.6666666666667,1.0
1438000,0.91258425,1.9483514,532.1281251907349,532.1281251907349,518.5,1.0
1439000,0.24008362,-13.39875,-56.412604331970215,-56.412604331970215,999.0,1.0
1440000,0.042735092,139.85428,14.678897857666016,14.678897857666016,999.0,1.0
1441000,0.4129117,306.21323,584.2589333057404,584.2589333057404,625.0,1.0
1442000,0.93126327,11.195883,456.0546933412552,456.0546933412552,524.0,1.0
1443000,0.44398078,12.76797,467.21387004852295,467.21387004852295,378.3333333333333,1.0
1444000,1.0817871,45.893223,1103.7244186401367,1103.7244186401367,999.0,1.0
1445000,0.65960556,167.5649,749.7919093370438,749.7919093370438,192.33333333333334,1.0
1446000,0.53209,177.82982,717.1229265530905,717.1229265530905,365.0,1.0
1447000,0.9168143,201.44327,506.3262617588043,506.3262617588043,549.0,1.0
1448000,0.3385551,35.604004,-211.34690380096436,-211.34690380096436,999.0,1.0
1449000,0.79284096,26.457838,-81.01902198791504,-81.01902198791504,999.0,1.0
1450000,0.17757975,46.07086,676.7530301411947,676.7530301411947,389.3333333333333,1.0
1451000,0.023835372,92.81146,-126.85414862632751,-126.85414862632751,999.0,1.0
1452000,0.23365006,-11.647812,-150.2071123123169,-150.2071123123169,999.0,1.0
1453000,1.245522,25.125025,499.2844218015671,499.2844218015671,511.5,1.0
1454000,0.05844957,160.71667,-135.3495750427246,-135.3495750427246,999.0,1.0
1455000,0.83618516,3.0693526,-24.880635261535645,-24.880635261535645,519.5,1.0
1456000,0.42196205,135.8939,1088.1979605356853,1088.1979605356853,95.0,1.0
1457000,0.10409715,89.571205,523.7739427089691,523.7739427089691,528.0,1.0
1458000,0.49741727,137.30693,860.6259685357412,860.6259685357412,199.66666666666666,1.0
1459000,0.95594823,73.922104,-67.20745372772217,-67.20745372772217,999.0,1.0
1460000,0.24768221,32.01367,-13.299033641815186,-13.299033641815186,999.0,1.0
1461000,0.65582675,176.17923,-4.564375400543213,-4.564375400543213,999.0,1.0
1462000,0.26088622,26.74756,409.06007051467896,409.06007051467896,510.0,1.0
1463000,0.31036624,71.36699,-101.47966003417969,-101.47966003417969,999.0,1.0
1464000,1.3979111,81.81102,1050.4241111278534,1050.4241111278534,144.75,1.0
1465000,0.79546005,-1.8072561,-60.86890411376953,-60.86890411376953,999.0,1.0
1466000,0.72190297,124.55607,406.6091732978821,406.6091732978821,509.5,1.0
1467000,1.1300024,242.48956,551.4471457004547,551.4471457004547,748.5,1.0
1468000,1.2299768,154.22023,938.8918037414551,938.8918037414551,654.0,1.0
1469000,1.1976482,54.97405,669.8449595769247,669.8449595769247,424.3333333333333,1.0
1470000,1.0301843,99.721375,-116.02107954025269,-116.02107954025269,999.0,1.0
1471000,0.2454721,-10.410924,-181.45119857788086,-181.45119857788086,999.0,1.0
1472000,0.056522727,35.801632,694.3712580998739,694.3712580998739,349.6666666666667,1.0
1473000,0.23772061,14.103397,-11.336958885192871,-11.336958885192871,999.0,1.0
1474000,0.67473066,207.76805,83.16904973983765,83.16904973983765,999.0,1.0
1475000,0.24873555,17.516132,-82.35817623138428,-82.35817623138428,999.0,1.0
1476000,1.2283018,245.2019,37.81777572631836,37.81777572631836,999.0,1.0
1477000,1.202131,42.18788,723.4143098195394,723.4143098195394,352.3333333333333,1.0
1478000,0.32384223,0.60240364,-111.65185928344727,-111.65185928344727,999.0,1.0
1479000,1.1998355,48.36185,1050.0014147758484,1050.0014147758484,288.0,1.0
1480000,0.2856472,10.632125,468.5768585205078,468.5768585205078,509.5,1.0
1481000,0.2520675,10.844753,506.7452907562256,506.7452907562256,519.0,1.0
1482000,0.6609392,114.98211,640.7594973246256,640.7594973246256,524.3333333333334,1.0
1483000,0.21208741,29.151289,482.09410858154297,482.09410858154297,522.0,1.0
1484000,1.1184475,83.42315,-105.77591514587402,-105.77591514587402,999.0,1.0
1485000,0.5182298,13.093944,476.02974009513855,476.02974009513855,515.0,1.0
1486000,1.3603802,9.414883,-104.49299573898315,-104.49299573898315,999.0,1.0
1487000,0.17676622,3.2870317,-217.16989946365356,-217.16989946365356,999.0,1.0
1488000,0.2040354,12.967413,457.323046207428,457.323046207428,522.5,1.0
1489000,1.2024795,2.1426792,-6.3883538246154785,-6.3883538246154785,999.0,1.0
1490000,0.50054836,79.9028,1024.0888856252034,1024.0888856252034,128.33333333333334,1.0
1491000,0.13987094,-7.4788475,-201.85954707860947,-201.85954707860947,999.0,1.0
1492000,0.031074459,0.9899154,-52.0142560005188,-52.0142560005188,999.0,1.0
1493000,0.0364355,-5.800749,-130.6376600265503,-130.6376600265503,999.0,1.0
1494000,0.27773687,38.462105,724.0070001284281,724.0070001284281,424.0,1.0
1495000,0.38439837,51.11046,-186.42856454849243,-186.42856454849243,999.0,1.0
1496000,0.9320897,139.63596,647.1178743044535,647.1178743044535,380.3333333333333,1.0
1497000,1.0782588,-0.5701568,-202.3618664741516,-202.3618664741516,999.0,1.0
1498000,0.3527812,62.860134,744.1236888567606,744.1236888567606,357.0,1.0
1499000,1.455663,0.3319455,-92.90786576271057,-92.90786576271057,999.0,1.0
1500000,0.21721575,20.5626,486.37912821769714,486.37912821769714,528.0,1.0
